Date,Game,Media_Channel,Cost,Daily_Total_Revenue,Daily_Total_Installs
2014-01-04,ultimate_golf,Google_Ads,1530.3769679839952,10660.06975539631,956
2014-01-05,ultimate_golf,Google_Ads,1542.5997730670715,8731.124227028682,981
2014-01-06,ultimate_golf,Google_Ads,1564.3054107006244,5855.6875081688795,870
2014-01-07,ultimate_golf,Google_Ads,1447.9362128825273,9628.960803002003,927
2014-01-08,ultimate_golf,Google_Ads,1613.2119293829346,9261.402556296638,968
2014-01-09,ultimate_golf,Google_Ads,1448.5499102329275,9824.449898332261,948
2014-01-10,ultimate_golf,Google_Ads,1517.9054371840157,10697.999273564425,958
2014-01-11,ultimate_golf,Google_Ads,1630.8031848284065,10260.906972815344,907
2014-01-12,ultimate_golf,Google_Ads,1619.6466768637163,9467.756342464745,941
2014-01-13,ultimate_golf,Google_Ads,1624.37328705751,7478.736502522528,906
2014-01-14,ultimate_golf,Google_Ads,1444.0969403890144,8449.98494261245,878
2014-01-15,ultimate_golf,Google_Ads,1712.42018537841,9938.986609074604,908
2014-01-16,ultimate_golf,Google_Ads,1673.1444060492795,7550.594323458082,885
2014-01-17,ultimate_golf,Google_Ads,1550.6632258231148,9716.785758988313,978
2014-01-18,ultimate_golf,Google_Ads,1441.0797976974288,9181.344959584916,936
2014-01-19,ultimate_golf,Google_Ads,1688.9320147177928,10251.97645463168,916
2014-01-20,ultimate_golf,Google_Ads,1456.9634096754992,8282.7405316755,962
2014-01-21,ultimate_golf,Google_Ads,1368.2549692710709,8805.40112841942,897
2014-01-22,ultimate_golf,Google_Ads,1451.8867530786324,7403.902732823363,961
2014-01-23,ultimate_golf,Google_Ads,1423.241292968267,10584.81307931746,858
2014-01-24,ultimate_golf,Google_Ads,1541.5752514378291,9967.677264293543,963
2014-01-25,ultimate_golf,Google_Ads,1442.1611272562532,9973.778725387778,913
2014-01-26,ultimate_golf,Google_Ads,1693.2485919787478,5634.19872461064,972
2014-01-27,ultimate_golf,Google_Ads,1483.5573112866964,8010.181569044456,960
2014-01-28,ultimate_golf,Google_Ads,1341.0944559859915,10276.21046518557,900
2014-01-29,ultimate_golf,Google_Ads,1629.2024598215125,9109.064266028336,880
2014-01-30,ultimate_golf,Google_Ads,1537.2173719388886,7808.503574875671,915
2014-01-31,ultimate_golf,Google_Ads,1611.0991751328352,12145.03227373213,1039
2014-02-01,ultimate_golf,Google_Ads,1691.9347118246537,7846.63779015194,872
2014-02-02,ultimate_golf,Google_Ads,1514.795917129277,9895.106180970877,871
2014-02-03,ultimate_golf,Google_Ads,1358.1079085288986,10530.521291023539,847
2014-02-04,ultimate_golf,Google_Ads,1485.3585166974526,6407.895978108865,812
2014-02-05,ultimate_golf,Google_Ads,1604.4611326054887,7008.3408523876815,813
2014-02-06,ultimate_golf,Google_Ads,1808.350550700414,7214.733421089204,796
2014-02-07,ultimate_golf,Google_Ads,1510.1513372791453,8145.481724709431,842
2014-02-08,ultimate_golf,Google_Ads,1339.9908931199818,8379.866099650151,815
2014-02-09,ultimate_golf,Google_Ads,1628.9457164507521,8780.15632251668,834
2014-02-10,ultimate_golf,Google_Ads,1510.6485944470667,8308.39236320548,814
2014-02-11,ultimate_golf,Google_Ads,1322.6023447134307,10962.500244857669,831
2014-02-12,ultimate_golf,Google_Ads,1457.7480052339156,6715.331417920133,771
2014-02-13,ultimate_golf,Google_Ads,1633.916401634179,5858.84874242214,793
2014-02-14,ultimate_golf,Google_Ads,1503.2735837880787,8416.026963079068,815
2014-02-15,ultimate_golf,Google_Ads,1464.97026729106,8017.992358137564,857
2014-02-16,ultimate_golf,Google_Ads,1656.5911792694744,7291.521906024568,770
2014-02-17,ultimate_golf,Google_Ads,1256.611415499623,6807.16825399327,770
2014-02-18,ultimate_golf,Google_Ads,1100.2205885348487,8473.355734330406,877
2014-02-19,ultimate_golf,Google_Ads,1439.1037764537161,7605.649601960268,881
2014-02-20,ultimate_golf,Google_Ads,1420.623816784121,9235.751744097995,854
2014-02-21,ultimate_golf,Google_Ads,1504.5625769427747,9558.255317504343,856
2014-02-22,ultimate_golf,Google_Ads,1681.8878266329816,7319.559891080851,767
2014-02-23,ultimate_golf,Google_Ads,1383.591215701979,5718.812068553166,813
2014-02-24,ultimate_golf,Google_Ads,1472.0053904513093,7511.07491771912,739
2014-02-25,ultimate_golf,Google_Ads,1690.9064850543275,10322.497396739254,847
2014-02-26,ultimate_golf,Google_Ads,1353.3881696869942,8362.798958255382,812
2014-02-27,ultimate_golf,Google_Ads,1544.0516395627328,8787.787949642854,863
2014-02-28,ultimate_golf,Google_Ads,1241.9581625890216,7741.1573726308525,729
2014-03-01,ultimate_golf,Google_Ads,1352.813837394134,7792.895531334718,722
2014-03-02,ultimate_golf,Google_Ads,1465.6058617212423,5613.0936259601285,746
2014-03-03,ultimate_golf,Google_Ads,1591.4345813185278,5760.689009359319,791
2014-03-04,ultimate_golf,Google_Ads,1460.8777223892464,6236.974834843396,730
2014-03-05,ultimate_golf,Google_Ads,1526.7409263481352,8135.3557725698665,777
2014-03-06,ultimate_golf,Google_Ads,1385.1016893699739,10372.79691318965,778
2014-03-07,ultimate_golf,Google_Ads,1483.5199109527048,7417.50250256541,840
2014-03-08,ultimate_golf,Google_Ads,1518.060253328135,4327.568111062853,691
2014-03-09,ultimate_golf,Google_Ads,1352.9944433038747,9465.967918790922,794
2014-03-10,ultimate_golf,Google_Ads,1601.138224479089,6532.109913102795,743
2014-03-11,ultimate_golf,Google_Ads,1500.6505299845312,6938.7336801329375,709
2014-03-12,ultimate_golf,Google_Ads,1459.8167879628397,7064.349393254807,685
2014-03-13,ultimate_golf,Google_Ads,1447.6449328114718,6260.142797255136,732
2014-03-14,ultimate_golf,Google_Ads,1508.0800274819228,6021.799351479846,796
2014-03-15,ultimate_golf,Google_Ads,1454.7145965821855,8138.429545332352,737
2014-03-16,ultimate_golf,Google_Ads,1435.029691172991,7944.47774764723,743
2014-03-17,ultimate_golf,Google_Ads,1495.7020435809707,6853.433928324508,722
2014-03-18,ultimate_golf,Google_Ads,1439.6685500774076,6492.542398655087,742
2014-03-19,ultimate_golf,Google_Ads,1408.5108616899147,6850.160510390142,728
2014-03-20,ultimate_golf,Google_Ads,1297.1842687473647,7615.495391294973,745
2014-03-21,ultimate_golf,Google_Ads,1578.6314654201517,8583.00427309731,756
2014-03-22,ultimate_golf,Google_Ads,1642.4374605732307,6980.109508935186,805
2014-03-23,ultimate_golf,Google_Ads,1563.9573003980224,10097.899158232372,782
2014-03-24,ultimate_golf,Google_Ads,1470.765523875648,6061.262531217743,757
2014-03-25,ultimate_golf,Google_Ads,1336.3617234336045,5747.143232415997,732
2014-03-26,ultimate_golf,Google_Ads,1541.3349638756888,6299.9032304495395,705
2014-03-27,ultimate_golf,Google_Ads,1535.634253207151,7989.720443872113,782
2014-03-28,ultimate_golf,Google_Ads,1363.616899558614,8848.003913289107,717
2014-03-29,ultimate_golf,Google_Ads,1731.4896153084405,7567.892190500223,807
2014-03-30,ultimate_golf,Google_Ads,1390.9643539485287,7097.836323969739,750
2014-03-31,ultimate_golf,Google_Ads,1494.3888705801928,10274.694035359931,741
2014-04-01,ultimate_golf,Google_Ads,1397.380296898933,8738.479120533239,792
2014-04-02,ultimate_golf,Google_Ads,1482.096126960307,7140.418342102452,761
2014-04-03,ultimate_golf,Google_Ads,1381.6148486800314,9016.657126199323,779
2014-04-04,ultimate_golf,Google_Ads,1467.1465837920816,8823.388634806257,826
2014-04-05,ultimate_golf,Google_Ads,1618.5977471610033,8993.145351876194,812
2014-04-06,ultimate_golf,Google_Ads,1601.1364280231921,9098.371418409251,896
2014-04-07,ultimate_golf,Google_Ads,1600.618638687026,10764.266372988115,854
2014-04-08,ultimate_golf,Google_Ads,1661.8065113864143,6285.387070506403,794
2014-04-09,ultimate_golf,Google_Ads,1521.8278486595752,8915.305764133343,860
2014-04-10,ultimate_golf,Google_Ads,1504.677309115406,5936.123642068844,826
2014-04-11,ultimate_golf,Google_Ads,1358.5842418894492,9113.491723509347,820
2014-04-12,ultimate_golf,Google_Ads,1375.3837868095095,8911.35938788343,793
2014-04-13,ultimate_golf,Google_Ads,1506.6591401882201,6625.27142204058,833
2014-04-14,ultimate_golf,Google_Ads,1327.5199444518516,8955.118171951228,786
2014-04-15,ultimate_golf,Google_Ads,1397.5305111567027,7006.564192545749,868
2014-04-16,ultimate_golf,Google_Ads,1480.49895063776,7318.836137744336,807
2014-04-17,ultimate_golf,Google_Ads,1863.105812804818,11964.366345882805,854
2014-04-18,ultimate_golf,Google_Ads,1364.0404653882135,12213.933826875906,880
2014-04-19,ultimate_golf,Google_Ads,1515.6575341861003,7502.1554672823095,790
2014-04-20,ultimate_golf,Google_Ads,1766.2970756845489,10740.710479082818,824
2014-04-21,ultimate_golf,Google_Ads,1611.8705465332134,7733.912146422184,915
2014-04-22,ultimate_golf,Google_Ads,1554.0137818670767,10854.652166575148,829
2014-04-23,ultimate_golf,Google_Ads,1810.1752617798911,9179.951480079166,806
2014-04-24,ultimate_golf,Google_Ads,1628.310951359977,8954.369241094322,843
2014-04-25,ultimate_golf,Google_Ads,1322.6450234108174,7182.236709141944,764
2014-04-26,ultimate_golf,Google_Ads,1159.500668014831,8510.54892497696,746
2014-04-27,ultimate_golf,Google_Ads,1513.5348757614636,7545.486635024537,829
2014-04-28,ultimate_golf,Google_Ads,1720.3477432461702,6857.622620620061,829
2014-04-29,ultimate_golf,Google_Ads,1450.3735328204818,9073.611055884903,832
2014-04-30,ultimate_golf,Google_Ads,1483.159656958993,8230.704964774799,784
2014-05-01,ultimate_golf,Google_Ads,1374.4972026106336,7024.406734596219,886
2014-05-02,ultimate_golf,Google_Ads,1434.0100765431657,7302.700230489883,929
2014-05-03,ultimate_golf,Google_Ads,957.5953200060018,9195.078163666161,888
2014-05-04,ultimate_golf,Google_Ads,1676.748255399988,10147.612824783419,971
2014-05-05,ultimate_golf,Google_Ads,1292.0462886872558,8329.707064090788,915
2014-05-06,ultimate_golf,Google_Ads,1776.4438835558296,7732.118975699757,953
2014-05-07,ultimate_golf,Google_Ads,1399.8477919625832,9393.617492068068,924
2014-05-08,ultimate_golf,Google_Ads,1161.4860573504277,6600.853409978739,964
2014-05-09,ultimate_golf,Google_Ads,1349.702402856397,9027.440955976017,934
2014-05-10,ultimate_golf,Google_Ads,1402.5158489117766,10155.167503901946,859
2014-05-11,ultimate_golf,Google_Ads,1696.3514568565447,6593.799013986205,953
2014-05-12,ultimate_golf,Google_Ads,1498.0921640455051,10288.065075029926,893
2014-05-13,ultimate_golf,Google_Ads,1418.994079100677,8336.047007508401,837
2014-05-14,ultimate_golf,Google_Ads,1248.2506001430618,9863.493693812294,893
2014-05-15,ultimate_golf,Google_Ads,1442.7447455193987,10054.652856733868,970
2014-05-16,ultimate_golf,Google_Ads,1497.0129112497395,7802.228643656139,882
2014-05-17,ultimate_golf,Google_Ads,1525.7743303924892,8166.915145729403,862
2014-05-18,ultimate_golf,Google_Ads,1400.79981524845,11308.796104679162,953
2014-05-19,ultimate_golf,Google_Ads,1548.6950709998052,9264.824830418733,1023
2014-05-20,ultimate_golf,Google_Ads,1446.2688106301428,7784.730188106828,903
2014-05-21,ultimate_golf,Google_Ads,1531.781931134922,8992.28054375923,895
2014-05-22,ultimate_golf,Google_Ads,1589.4848830226358,11662.523093260701,922
2014-05-23,ultimate_golf,Google_Ads,1535.4307607492442,8902.93085752851,912
2014-05-24,ultimate_golf,Google_Ads,1459.8201947375012,7869.028509765743,943
2014-05-25,ultimate_golf,Google_Ads,1185.9529361755592,11913.147726991585,859
2014-05-26,ultimate_golf,Google_Ads,1502.8811000543494,10292.603428878527,951
2014-05-27,ultimate_golf,Google_Ads,1539.1005496391806,8998.459686607352,957
2014-05-28,ultimate_golf,Google_Ads,1186.3478925794577,8662.426681861869,897
2014-05-29,ultimate_golf,Google_Ads,1489.7464603654341,7490.669289080058,966
2014-05-30,ultimate_golf,Google_Ads,1667.0452321644916,9864.282322542054,966
2014-05-31,ultimate_golf,Google_Ads,1702.2626594211094,6701.066084319598,958
2014-06-01,ultimate_golf,Google_Ads,1591.8296235728474,8294.871053663872,1064
2014-06-02,ultimate_golf,Google_Ads,1464.4275309219538,12104.035666471696,1060
2014-06-03,ultimate_golf,Google_Ads,1537.254252192066,12322.998972467693,1158
2014-06-04,ultimate_golf,Google_Ads,1471.8879813299643,8706.415014683069,1027
2014-06-05,ultimate_golf,Google_Ads,1543.2368627214541,11299.959066479478,1020
2014-06-06,ultimate_golf,Google_Ads,1555.6248459720302,14268.689425027891,1075
2014-06-07,ultimate_golf,Google_Ads,1702.215671196799,9186.231134381258,1087
2014-06-08,ultimate_golf,Google_Ads,1502.458509993731,7381.897939469311,1009
2014-06-09,ultimate_golf,Google_Ads,1612.8885351753522,11875.833753048028,1051
2014-06-10,ultimate_golf,Google_Ads,1426.1233645593663,11972.992256868205,1001
2014-06-11,ultimate_golf,Google_Ads,1549.5414030651245,9294.522379928263,1118
2014-06-12,ultimate_golf,Google_Ads,1405.4701996299002,8146.985274522683,1045
2014-06-13,ultimate_golf,Google_Ads,1505.5373607277768,8660.926215936504,971
2014-06-14,ultimate_golf,Google_Ads,1501.234884135976,12483.506537717598,1048
2014-06-15,ultimate_golf,Google_Ads,1535.522064026877,9338.64232555397,1027
2014-06-16,ultimate_golf,Google_Ads,1574.8671152324887,12221.390959901919,1062
2014-06-17,ultimate_golf,Google_Ads,1546.303512473229,9982.087763720583,964
2014-06-18,ultimate_golf,Google_Ads,1613.3396924162107,13353.383342371797,1074
2014-06-19,ultimate_golf,Google_Ads,1674.8883995676538,9210.525703456336,1081
2014-06-20,ultimate_golf,Google_Ads,1296.2614113156674,8287.114988648278,907
2014-06-21,ultimate_golf,Google_Ads,1366.6937450981507,9456.743549733612,1052
2014-06-22,ultimate_golf,Google_Ads,1560.2829873004212,7971.271426767838,1037
2014-06-23,ultimate_golf,Google_Ads,1500.8994811829052,11100.995715438976,1093
2014-06-24,ultimate_golf,Google_Ads,1358.414199009433,11119.779386308881,1065
2014-06-25,ultimate_golf,Google_Ads,1315.563912563659,9814.054934325863,1044
2014-06-26,ultimate_golf,Google_Ads,1754.156984914149,11125.114763304115,1047
2014-06-27,ultimate_golf,Google_Ads,1485.1185476573476,11940.781662826623,1023
2014-06-28,ultimate_golf,Google_Ads,1357.6304216643402,9288.044851338651,1053
2014-06-29,ultimate_golf,Google_Ads,1281.0864078492637,11429.482219932877,1043
2014-06-30,ultimate_golf,Google_Ads,1744.215395105668,10093.091538487599,1171
2014-07-01,ultimate_golf,Google_Ads,1631.5873300068135,9404.996023258771,1194
2014-07-02,ultimate_golf,Google_Ads,1700.8975982149989,12278.212780359941,1161
2014-07-03,ultimate_golf,Google_Ads,1305.5232620199683,10784.911542563206,1094
2014-07-04,ultimate_golf,Google_Ads,1359.6482415227063,12807.588655887506,1216
2014-07-05,ultimate_golf,Google_Ads,1689.0406434495594,11546.461983933403,1222
2014-07-06,ultimate_golf,Google_Ads,1485.269416109472,11915.392988157615,1224
2014-07-07,ultimate_golf,Google_Ads,1644.4685691082366,12955.199289362097,1224
2014-07-08,ultimate_golf,Google_Ads,1589.962189494471,11596.040863514434,1238
2014-07-09,ultimate_golf,Google_Ads,1683.5233966354929,13999.850300327631,1135
2014-07-10,ultimate_golf,Google_Ads,1464.9015590749405,6715.135220764409,1172
2014-07-11,ultimate_golf,Google_Ads,1616.7482158777088,10756.002987980337,1271
2014-07-12,ultimate_golf,Google_Ads,1404.9479812529767,12184.034269001488,1147
2014-07-13,ultimate_golf,Google_Ads,1540.961580996653,13894.881098262253,1298
2014-07-14,ultimate_golf,Google_Ads,1392.592909036096,12740.567644498693,1231
2014-07-15,ultimate_golf,Google_Ads,1532.825919236644,12093.151814772453,1228
2014-07-16,ultimate_golf,Google_Ads,1632.6275257650932,12453.52424816319,1186
2014-07-17,ultimate_golf,Google_Ads,1405.524452727953,7780.4660356611585,1197
2014-07-18,ultimate_golf,Google_Ads,1661.7203903271543,11057.97126665428,1186
2014-07-19,ultimate_golf,Google_Ads,1631.6464966610242,9173.125495627239,1153
2014-07-20,ultimate_golf,Google_Ads,1639.7146399600538,12458.368829534476,1291
2014-07-21,ultimate_golf,Google_Ads,1576.3828703141855,13666.486919335415,1237
2014-07-22,ultimate_golf,Google_Ads,1709.593499510199,15069.686658826204,1237
2014-07-23,ultimate_golf,Google_Ads,1933.8346458838012,11135.764000187162,1207
2014-07-24,ultimate_golf,Google_Ads,1361.7335299662273,9724.77176508384,1153
2014-07-25,ultimate_golf,Google_Ads,1825.2910874237425,10556.924433727721,1150
2014-07-26,ultimate_golf,Google_Ads,1429.4629782868824,10533.289207490474,1212
2014-07-27,ultimate_golf,Google_Ads,1622.2908262610122,12851.30428952541,1252
2014-07-28,ultimate_golf,Google_Ads,1395.0365616454196,11977.236669887203,1212
2014-07-29,ultimate_golf,Google_Ads,1709.1635563020122,9205.729475106595,1199
2014-07-30,ultimate_golf,Google_Ads,1453.3266617567378,12366.255252899096,1247
2014-07-31,ultimate_golf,Google_Ads,1440.824416811846,13425.261597597551,1196
2014-08-01,ultimate_golf,Google_Ads,1589.795536305317,16216.254004563085,1498
2014-08-02,ultimate_golf,Google_Ads,1471.0099356639923,14943.122763918644,1388
2014-08-03,ultimate_golf,Google_Ads,1731.8265816675269,12276.664283031769,1536
2014-08-04,ultimate_golf,Google_Ads,1281.0929247348133,14630.880377444208,1433
2014-08-05,ultimate_golf,Google_Ads,1505.155481445701,14392.531234255392,1344
2014-08-06,ultimate_golf,Google_Ads,1471.4846259215874,12860.377594436748,1392
2014-08-07,ultimate_golf,Google_Ads,1840.6961212379033,13123.952123056044,1412
2014-08-08,ultimate_golf,Google_Ads,1405.617730816614,14741.877469850786,1410
2014-08-09,ultimate_golf,Google_Ads,1426.2232124834716,12878.974456411304,1346
2014-08-10,ultimate_golf,Google_Ads,1163.6438575922555,12412.973709778631,1399
2014-08-11,ultimate_golf,Google_Ads,1422.3899434602877,13891.178045125173,1338
2014-08-12,ultimate_golf,Google_Ads,1301.6906263057062,12283.33503395454,1409
2014-08-13,ultimate_golf,Google_Ads,1597.3056127378145,13438.583354211849,1313
2014-08-14,ultimate_golf,Google_Ads,1197.8478226875513,13691.754683661977,1369
2014-08-15,ultimate_golf,Google_Ads,1721.654973653661,17101.214538129745,1535
2014-08-16,ultimate_golf,Google_Ads,1390.4986215770177,11525.563130745799,1443
2014-08-17,ultimate_golf,Google_Ads,1827.4499505236931,16251.230199549711,1421
2014-08-18,ultimate_golf,Google_Ads,1179.6380508222803,12864.44327732993,1322
2014-08-19,ultimate_golf,Google_Ads,1458.1657607549025,13371.5927291136,1426
2014-08-20,ultimate_golf,Google_Ads,1568.0185638599692,12225.953591581907,1381
2014-08-21,ultimate_golf,Google_Ads,1723.0410494142436,18783.17620589048,1496
2014-08-22,ultimate_golf,Google_Ads,1362.9475881464762,19377.58845910912,1377
2014-08-23,ultimate_golf,Google_Ads,1863.7986592269872,17858.542317939467,1474
2014-08-24,ultimate_golf,Google_Ads,1423.4251982224187,12492.903888378343,1468
2014-08-25,ultimate_golf,Google_Ads,1270.6166005487792,12687.092054171717,1395
2014-08-26,ultimate_golf,Google_Ads,1602.301638545941,12610.956107582986,1402
2014-08-27,ultimate_golf,Google_Ads,1518.1045456592583,12049.872533190257,1395
2014-08-28,ultimate_golf,Google_Ads,1445.8627814211843,12348.270698091166,1380
2014-08-29,ultimate_golf,Google_Ads,1253.9342256710474,12767.988239847502,1339
2014-08-30,ultimate_golf,Google_Ads,1364.7670749604831,14520.67045809712,1369
2014-08-31,ultimate_golf,Google_Ads,1321.1483822072564,9701.323249195153,1307
2014-09-01,ultimate_golf,Google_Ads,1300.8561472242911,23086.772061498807,1722
2014-09-02,ultimate_golf,Google_Ads,1366.5269105842103,13604.550284678751,1633
2014-09-03,ultimate_golf,Google_Ads,1797.1878545551988,16509.00831583167,1740
2014-09-04,ultimate_golf,Google_Ads,1617.4311523725999,13666.839758773127,1595
2014-09-05,ultimate_golf,Google_Ads,1598.1883524876168,8006.810366076257,1675
2014-09-06,ultimate_golf,Google_Ads,1582.0259773576686,18735.18714400803,1819
2014-09-07,ultimate_golf,Google_Ads,1504.2658056345197,18235.273332233526,1660
2014-09-08,ultimate_golf,Google_Ads,1490.2315234917926,14586.745479873418,1665
2014-09-09,ultimate_golf,Google_Ads,1393.581894142201,15091.512920966372,1693
2014-09-10,ultimate_golf,Google_Ads,1676.276875159678,15511.60281654096,1689
2014-09-11,ultimate_golf,Google_Ads,1307.5272218959954,17352.902318438486,1563
2014-09-12,ultimate_golf,Google_Ads,1660.2573807112499,17176.66173570993,1789
